Transaction_ID,Region,Country,Product_Line,Revenue,Marketing_Expense ,Profit,Quarter,Date,Channel,Age,,,,,
633777,North America,Australia,Services,8737560,265602,20%,Q1,05-06-2020,E-Commerce,34,,,,,
123095,Asia,India,MacBook,1177361,302794,40%,Q4,04-05-2023,Retail Partner,28,,,,,
754406,South America,Canada,MacBook,2036568,88687,30%,Q1,01-06-2022,Retail Partner,48,,,,,
241934,Oceania,France,iPad,8324515,224782,30%,Q4,21-08-2023,Offline,30,,,,,
405909,North America,India,Services,7520874,449526,30%,Q2,22-08-2023,Retail Partner,26,,,,,
658098,Europe,USA,iPhone,443909,35321,30%,Q2,17-02-2021,Apple Store,18,,,,,
435801,North America,Brazil,Services,3606365,294921,40%,Q2,21-07-2020,Offline,25,,,,,
869390,Asia,USA,Services,4881382,406118,40%,Q2,20-05-2020,Online,34,,,,,
645155,North America,India,MacBook,6127750,269230,30%,Q4,14-02-2021,Retail Partner,29,,,,,
968050,North America,China,iPad,257168,490034,40%,Q1,05-02-2022,E-Commerce,32,,,,,
114127,Europe,USA,iPhone,4297631,219225,30%,Q1,22-03-2023,Apple Store,24,,,,,
224702,Oceania,India,MacBook,7671727,418421,30%,Q1,18-07-2021,Online,18,,,,,
479999,Asia,Australia,MacBook,2785940,289428,35%,Q2,02-07-2022,Online,18,,,,,
559545,Africa,USA,Wearables,3103621,305921,35%,Q1,15-08-2023,E-Commerce,23,,,,,
928424,South America,USA,Services,5541094,229871,40%,Q1,07-03-2023,Retail Partner,42,,,,,
205682,North America,France,Services,8064102,26708,30%,Q1,10-06-2024,Apple Store,48,,,,,
791578,Asia,Brazil,Wearables,2133460,139076,30%,Q2,20-04-2023,Apple Store,23,,,,,
635649,North America,France,iPhone,4266740,380704,35%,Q4,15-08-2023,Offline,29,,,,,
884594,North America,China,Services,8968096,415619,25%,Q3,06-06-2020,E-Commerce,32,,,,,
758832,North America,UK,MacBook,8587066,352549,40%,Q4,12-07-2024,Apple Store,27,,,,,
687657,Africa,USA,MacBook,5833569,98661,40%,Q1,14-08-2022,Offline,39,,,,,
300050,Oceania,Germany,Services,9433594,391357,20%,Q2,01-09-2022,E-Commerce,32,,,,,
779157,Africa,Australia,iPad,1674640,429564,30%,Q4,24-05-2023,Retail Partner,38,,,,,
324037,South America,Canada,Wearables,881066,479960,40%,Q2,03-11-2021,Offline,35,,,,,
286099,Oceania,UK,iPhone,5980185,481740,30%,Q1,02-12-2020,Online,33,,,,,
113294,Europe,Canada,MacBook,8012354,461763,20%,Q2,01-06-2021,E-Commerce,20,,,,,
974214,Asia,India,Services,2511461,239805,25%,Q4,22-03-2022,Offline,50,,,,,
720449,Europe,India,Wearables,4486864,236098,20%,Q3,03-06-2020,Apple Store,27,,,,,
326495,Europe,France,iPhone,2971839,382147,20%,Q2,18-07-2020,E-Commerce,34,,,,,
409437,Africa,USA,iPad,8125094,148443,20%,Q3,27-01-2024,E-Commerce,35,,,,,
382491,Africa,India,MacBook,7692833,183826,30%,Q1,11-08-2021,Apple Store,41,,,,,
229941,South America,Germany,Services,7607481,353360,35%,Q1,07-02-2021,Online,25,,,,,
411096,Oceania,Australia,iPad,583572,284544,30%,Q4,13-07-2021,Online,30,,,,,
991363,Asia,Brazil,Services,1737389,225777,20%,Q3,03-03-2021,Apple Store,38,,,,,
275332,North America,Brazil,iPhone,5612657,333952,30%,Q4,22-03-2024,Online,33,,,,,
411240,North America,Australia,Wearables,9606665,52222,20%,Q4,24-05-2024,Offline,42,,,,,
113289,North America,USA,Wearables,6791568,4582,40%,Q1,25-06-2020,Offline,32,,,,,
660914,North America,Japan,iPhone,298886,52573,40%,Q1,16-12-2020,Offline,34,,,,,
256239,Europe,India,Wearables,9686631,127803,35%,Q1,21-07-2020,E-Commerce,35,,,,,
773273,North America,India,Wearables,7813708,277558,40%,Q3,09-03-2020,Offline,35,,,,,
621687,Africa,China,Wearables,7462533,3599,35%,Q4,26-02-2024,Retail Partner,28,,,,,
551865,North America,France,iPhone,7394655,384721,30%,Q3,27-10-2023,Apple Store,26,,,,,
368154,Europe,India,Wearables,8514684,379313,20%,Q4,01-05-2020,E-Commerce,18,,,,,
290800,North America,Brazil,iPhone,1456703,228195,30%,Q4,06-02-2023,Retail Partner,19,,,,,
584619,Africa,Canada,MacBook,2952572,499740,30%,Q3,30-04-2022,Retail Partner,33,,,,,
424183,North America,India,Wearables,9413511,355524,25%,Q3,03-02-2022,Apple Store,20,,,,,
320072,South America,Japan,iPad,7104155,147996,35%,Q2,07-05-2020,E-Commerce,25,,,,,
407312,Asia,Japan,Wearables,4227497,302740,35%,Q3,05-11-2024,Apple Store,22,,,,,
822049,Africa,Japan,iPad,972472,16903,40%,Q2,04-03-2020,Retail Partner,34,,,,,
775571,Oceania,UK,Wearables,5747466,323728,35%,Q4,28-05-2021,Retail Partner,44,,,,,
676735,North America,India,MacBook,5406078,332480,35%,Q4,09-08-2020,Online,31,,,,,
860369,North America,USA,iPhone,7307505,407243,40%,Q2,09-02-2022,Offline,22,,,,,
744647,Asia,USA,iPad,4882070,456740,20%,Q2,11-08-2022,Offline,41,,,,,
578396,South America,Japan,Services,8032424,222332,20%,Q3,04-06-2022,Online,34,,,,,
555311,North America,India,iPad,9145861,430374,30%,Q1,26-08-2020,Apple Store,28,,,,,
415234,Europe,USA,Wearables,4635354,298940,25%,Q3,17-03-2024,Apple Store,20,,,,,
172962,South America,Brazil,Wearables,487026,74011,20%,Q4,23-08-2021,Apple Store,19,,,,,
333067,Europe,Japan,iPhone,734266,15998,40%,Q4,13-08-2023,E-Commerce,19,,,,,
755280,Europe,Brazil,Services,8590250,187710,40%,Q1,17-05-2022,Offline,25,,,,,
109317,Asia,Japan,MacBook,5620240,417366,35%,Q3,01-11-2023,Retail Partner,27,,,,,
150470,Europe,France,Wearables,5521585,248383,30%,Q3,19-11-2022,Offline,38,,,,,
701131,North America,India,iPad,9393668,145510,40%,Q4,02-08-2022,E-Commerce,27,,,,,
249632,Africa,France,MacBook,4782303,2798,25%,Q1,27-04-2023,E-Commerce,32,,,,,
716356,Africa,Germany,Services,3608747,495679,25%,Q3,22-09-2023,Offline,45,,,,,
133946,North America,France,Services,4821547,133095,20%,Q1,11-12-2021,Apple Store,37,,,,,
762626,North America,India,Wearables,7541833,215508,20%,Q2,30-05-2020,Retail Partner,31,,,,,
477505,Europe,Brazil,MacBook,667783,56365,35%,Q1,14-10-2022,Offline,43,,,,,
516413,North America,China,Services,7986694,84994,25%,Q1,14-05-2021,Online,34,,,,,
360486,Oceania,Brazil,MacBook,2303041,221716,25%,Q1,23-09-2021,Offline,26,,,,,
451121,Europe,USA,iPad,763984,80439,35%,Q2,27-12-2024,Offline,39,,,,,
930347,North America,USA,Services,1159505,360249,40%,Q3,08-03-2024,E-Commerce,25,,,,,
188422,Europe,Brazil,iPad,1418774,341236,20%,Q4,19-05-2020,Retail Partner,44,,,,,
962636,Oceania,Canada,iPad,9998552,90026,40%,Q2,09-09-2024,E-Commerce,25,,,,,
269272,Oceania,USA,Wearables,5628052,54167,25%,Q2,21-08-2023,Retail Partner,32,,,,,
894914,North America,Germany,Wearables,6645902,298939,20%,Q3,13-07-2020,Apple Store,38,,,,,
985504,Asia,Germany,Services,1817475,37150,40%,Q4,28-09-2024,E-Commerce,31,,,,,
409202,Oceania,France,MacBook,931182,477591,40%,Q2,03-02-2022,Retail Partner,47,,,,,
720894,Europe,Japan,Wearables,9319198,32168,20%,Q2,21-11-2021,Apple Store,21,,,,,
409982,North America,Australia,Services,4317308,180077,30%,Q3,06-08-2022,Apple Store,33,,,,,
924249,South America,Brazil,iPad,8380353,221588,20%,Q1,02-08-2021,Online,33,,,,,
540335,Asia,UK,iPad,3349528,291008,40%,Q4,27-08-2021,Offline,36,,,,,
480711,Africa,Canada,iPhone,9240928,191937,40%,Q1,15-12-2023,E-Commerce,19,,,,,
526690,Oceania,France,MacBook,4589356,307195,40%,Q3,21-03-2021,E-Commerce,34,,,,,
404676,Europe,UK,Services,6073312,272063,35%,Q1,10-12-2023,Online,28,,,,,
662302,North America,Japan,Wearables,5904934,4891,20%,Q4,11-02-2021,Apple Store,34,,,,,
510395,North America,India,iPhone,462174,239203,35%,Q1,19-07-2024,Apple Store,20,,,,,
117272,Oceania,India,MacBook,5831113,291932,20%,Q3,28-04-2024,Offline,43,,,,,
454254,South America,Canada,iPad,2980639,403689,40%,Q4,03-01-2025,Offline,25,,,,,
763289,Asia,UK,Services,4262994,109974,25%,Q2,19-06-2023,Online,30,,,,,
766954,Europe,USA,Wearables,3256941,7371,40%,Q2,04-10-2024,E-Commerce,29,,,,,
492255,Oceania,Japan,Wearables,4936620,288539,30%,Q4,30-10-2024,E-Commerce,34,,,,,
890865,Oceania,India,Wearables,8792213,248831,20%,Q3,20-04-2021,Offline,29,,,,,
375990,Africa,Brazil,Wearables,7461332,444802,40%,Q4,17-05-2023,Online,25,,,,,
385650,North America,Australia,MacBook,845147,37720,20%,Q4,22-11-2022,E-Commerce,26,,,,,
119433,Europe,Australia,Services,4883407,418398,40%,Q4,31-08-2020,Apple Store,47,,,,,
624726,North America,Brazil,Wearables,7759134,127008,30%,Q4,03-08-2021,Apple Store,43,,,,,
417646,South America,France,MacBook,1236252,391787,40%,Q3,10-03-2021,Online,22,,,,,
137106,North America,USA,iPhone,1915202,344020,20%,Q2,31-01-2020,E-Commerce,31,,,,,
157877,North America,Canada,MacBook,5605259,203426,35%,Q1,15-04-2024,Offline,26,,,,,
102888,Europe,France,Wearables,1668879,179914,40%,Q1,24-06-2022,Online,19,,,,,
125914,North America,Brazil,MacBook,7482463,392680,40%,Q1,19-02-2023,E-Commerce,34,,,,,
607313,Asia,UK,Wearables,1517619,240617,20%,Q3,03-11-2020,Apple Store,34,,,,,
481563,North America,USA,Wearables,8799754,267485,40%,Q4,13-01-2025,E-Commerce,20,,,,,
254744,Asia,India,iPhone,5085748,431051,40%,Q4,07-01-2025,Offline,32,,,,,
564992,North America,Germany,MacBook,4309300,469313,20%,Q2,24-08-2020,Apple Store,22,,,,,
883344,South America,India,iPad,1365929,365105,40%,Q2,07-07-2023,Offline,43,,,,,
745352,North America,China,iPhone,4264958,408183,40%,Q1,08-10-2021,Apple Store,18,,,,,
629817,Oceania,Brazil,iPhone,5366706,296636,40%,Q4,29-08-2020,Offline,18,,,,,
416270,South America,USA,iPhone,6117663,81151,40%,Q2,30-03-2024,E-Commerce,28,,,,,
150988,North America,USA,MacBook,8946175,273455,30%,Q1,06-12-2023,Offline,30,,,,,
401207,North America,UK,Services,6089854,249826,40%,Q3,06-02-2024,Retail Partner,43,,,,,
647420,South America,Australia,Services,143456,369975,40%,Q3,14-11-2021,E-Commerce,27,,,,,
842130,Oceania,USA,Wearables,4400012,248361,40%,Q4,20-07-2024,Retail Partner,34,,,,,
636396,Africa,USA,MacBook,761366,407262,30%,Q3,06-07-2022,Online,25,,,,,
182479,Asia,France,Services,5785388,232652,35%,Q1,04-03-2020,Offline,27,,,,,
975914,Asia,Brazil,iPad,2685453,239877,40%,Q1,14-05-2022,Offline,34,,,,,
549777,North America,France,iPhone,8043431,29659,30%,Q2,02-02-2022,E-Commerce,20,,,,,
930553,North America,France,Services,627762,408681,20%,Q2,08-01-2023,E-Commerce,29,,,,,
550907,North America,China,iPad,1013329,8874,20%,Q3,29-04-2021,Offline,27,,,,,
379175,Europe,Japan,MacBook,1578657,498458,40%,Q4,02-12-2021,Online,34,,,,,
883019,Oceania,India,MacBook,9652084,352510,35%,Q2,18-07-2022,Retail Partner,36,,,,,
724338,North America,Brazil,Wearables,6683395,264652,40%,Q1,24-06-2021,Apple Store,33,,,,,
326568,Asia,India,MacBook,3496811,42727,40%,Q4,12-12-2023,E-Commerce,21,,,,,
701429,South America,France,MacBook,5225889,37723,40%,Q3,14-05-2021,Apple Store,19,,,,,
418423,Europe,Germany,iPad,9931800,297585,30%,Q1,19-02-2022,Offline,28,,,,,
573180,Asia,China,Services,6864433,432635,20%,Q3,05-07-2021,E-Commerce,34,,,,,
108830,South America,China,iPad,3154134,168847,20%,Q3,13-12-2022,Retail Partner,31,,,,,
364450,South America,Germany,Services,5912966,309404,35%,Q4,14-09-2021,Retail Partner,30,,,,,
716962,North America,France,iPad,7478202,90708,40%,Q4,24-01-2022,Retail Partner,37,,,,,
807164,North America,Canada,iPhone,7350253,134794,30%,Q1,14-10-2023,Retail Partner,27,,,,,
793016,Europe,Brazil,iPad,6084099,460443,20%,Q2,23-08-2021,E-Commerce,28,,,,,
958876,Africa,Germany,iPad,8867984,188668,35%,Q1,30-07-2021,Online,30,,,,,
249069,Africa,Australia,Wearables,2945169,429116,40%,Q1,09-06-2020,Apple Store,41,,,,,
684165,Africa,India,iPad,9759788,259132,25%,Q3,02-12-2023,Online,32,,,,,
997007,South America,Brazil,Wearables,6949962,105243,30%,Q3,05-02-2022,Retail Partner,32,,,,,
347435,North America,USA,MacBook,977000,216498,30%,Q4,08-12-2020,E-Commerce,28,,,,,
858680,South America,China,Wearables,5260358,254403,30%,Q2,15-09-2020,E-Commerce,33,,,,,
752147,North America,Japan,Wearables,4350025,439873,30%,Q3,10-05-2022,Online,18,,,,,
507595,North America,China,iPad,7540434,41432,40%,Q1,13-08-2024,Offline,40,,,,,
113703,South America,Germany,MacBook,4141286,159459,25%,Q4,19-01-2022,Offline,25,,,,,
728445,North America,UK,iPad,6096016,389806,20%,Q1,15-06-2020,E-Commerce,32,,,,,
369739,Europe,Japan,Services,2979790,68549,40%,Q4,23-11-2020,E-Commerce,31,,,,,
995392,South America,Japan,Wearables,3370560,124151,30%,Q1,07-01-2021,E-Commerce,20,,,,,
315768,North America,USA,Services,8437730,466584,20%,Q2,09-12-2022,Online,26,,,,,
387318,Europe,France,iPhone,9422403,353324,40%,Q1,20-12-2023,E-Commerce,25,,,,,
907020,North America,Australia,iPad,8990568,1966,40%,Q3,16-01-2025,Retail Partner,25,,,,,
764417,Europe,Australia,Services,6743094,373869,20%,Q2,02-07-2023,Offline,25,,,,,
233028,Oceania,Japan,iPhone,6270040,204535,30%,Q2,06-04-2021,Apple Store,25,,,,,
852110,Oceania,Japan,MacBook,70384,377643,30%,Q2,11-01-2022,Online,22,,,,,
989787,South America,Australia,iPhone,2387973,322738,35%,Q1,29-05-2024,Apple Store,25,,,,,
346115,North America,USA,iPhone,2949145,171147,40%,Q3,07-11-2024,Offline,19,,,,,
367967,Asia,Brazil,MacBook,1468308,180069,30%,Q4,17-11-2024,Retail Partner,47,,,,,
139095,North America,Canada,Services,6731901,440130,40%,Q2,21-03-2022,Apple Store,37,,,,,
514405,Asia,France,MacBook,6237058,298123,40%,Q1,22-06-2022,E-Commerce,30,,,,,
936458,Oceania,India,iPhone,1766105,342233,30%,Q3,01-11-2022,E-Commerce,24,,,,,
882846,North America,Japan,Services,6695305,57328,20%,Q2,20-07-2021,E-Commerce,26,,,,,
131871,Africa,Australia,Services,8102421,105396,30%,Q1,11-04-2023,Offline,47,,,,,
965463,Oceania,Canada,iPhone,9434943,40262,20%,Q3,15-04-2023,Online,26,,,,,
595276,North America,France,Services,4672593,464527,35%,Q3,27-01-2022,E-Commerce,34,,,,,
326162,North America,UK,Services,3142113,222295,20%,Q1,28-09-2022,Offline,48,,,,,
803678,Oceania,India,Services,1662341,291955,25%,Q4,21-06-2020,Retail Partner,46,,,,,
665920,Asia,Brazil,iPhone,1936235,302305,40%,Q4,03-03-2020,Offline,25,,,,,
558264,Africa,Brazil,Services,3813528,299140,25%,Q3,30-10-2023,Offline,32,,,,,
473835,Africa,UK,Wearables,2916605,217584,30%,Q1,09-06-2020,Offline,21,,,,,
937742,Oceania,Germany,iPad,1784180,469219,25%,Q4,10-10-2022,E-Commerce,31,,,,,
694806,Africa,France,iPhone,2193370,410258,40%,Q3,08-05-2021,Online,33,,,,,
371435,Europe,Germany,iPhone,8154240,439597,35%,Q4,19-02-2022,Offline,21,,,,,
740117,Europe,Germany,Wearables,1111587,285831,25%,Q4,09-01-2021,Online,28,,,,,
267486,North America,UK,Services,7724232,441407,30%,Q4,22-01-2025,Offline,31,,,,,
682849,Europe,France,Wearables,5813123,454531,30%,Q3,29-12-2023,E-Commerce,23,,,,,
500551,Europe,USA,iPad,8331453,481180,25%,Q2,11-05-2020,Apple Store,35,,,,,
244263,Europe,France,Services,4434658,37823,30%,Q1,05-04-2021,Offline,37,,,,,
733431,Europe,France,MacBook,7706540,10198,25%,Q4,26-10-2021,Apple Store,50,,,,,
772971,Europe,China,MacBook,7369073,458741,40%,Q4,23-05-2024,Offline,44,,,,,
181017,North America,USA,Wearables,6005467,481696,25%,Q2,26-11-2020,Online,29,,,,,
797454,North America,China,Wearables,9469318,398470,20%,Q1,28-02-2020,Retail Partner,36,,,,,
123906,Oceania,Germany,Services,9088013,89202,30%,Q1,26-12-2021,Apple Store,28,,,,,
679421,Africa,Brazil,Wearables,1185131,301781,40%,Q4,06-09-2023,Online,24,,,,,
157472,Europe,Canada,Services,9634193,458539,25%,Q2,10-01-2021,E-Commerce,31,,,,,
908467,Asia,USA,Wearables,8685941,45334,40%,Q2,08-11-2024,Offline,28,,,,,
442609,South America,Australia,iPad,5253560,407133,20%,Q3,19-09-2020,E-Commerce,29,,,,,
287709,South America,India,Wearables,6161683,163638,35%,Q2,15-11-2022,Apple Store,32,,,,,
730656,North America,India,iPad,4378957,238597,40%,Q1,23-06-2020,Offline,32,,,,,
263014,Europe,France,iPad,5499191,470650,20%,Q2,01-02-2021,Apple Store,33,,,,,
561154,Europe,Japan,MacBook,2418941,326730,20%,Q3,23-02-2020,Apple Store,49,,,,,
794710,North America,Brazil,Services,9357916,129381,25%,Q1,26-10-2021,Retail Partner,46,,,,,
795441,Asia,Australia,iPad,2271999,403648,30%,Q4,17-02-2023,Online,35,,,,,
878886,South America,USA,Services,3396919,414485,40%,Q3,13-01-2022,Apple Store,37,,,,,
164619,South America,Brazil,Wearables,1267914,402528,30%,Q4,03-05-2023,E-Commerce,31,,,,,
569790,Africa,France,Wearables,2540948,460694,20%,Q3,30-04-2022,E-Commerce,34,,,,,
403708,Europe,Brazil,Services,6242850,430166,40%,Q1,26-06-2023,Retail Partner,31,,,,,
375728,Africa,Brazil,iPhone,8181947,210881,30%,Q4,26-04-2022,Offline,19,,,,,
704314,North America,France,iPhone,6265474,346521,25%,Q4,19-04-2022,Online,23,,,,,
787972,Oceania,Germany,Services,9785335,340065,35%,Q2,24-06-2023,Online,30,,,,,
815137,North America,France,Wearables,8223740,345464,20%,Q3,07-04-2021,Apple Store,29,,,,,
949001,North America,Australia,MacBook,9550725,353430,30%,Q2,04-09-2024,Apple Store,37,,,,,
612176,Europe,UK,Services,1361054,497704,20%,Q4,08-12-2020,Apple Store,41,,,,,
759402,Africa,Germany,iPad,6846763,125533,20%,Q3,11-03-2023,Retail Partner,41,,,,,
111518,South America,UK,MacBook,9324553,259247,25%,Q4,20-04-2021,E-Commerce,34,,,,,
605443,North America,Brazil,Wearables,7695843,57191,20%,Q3,30-03-2020,Retail Partner,44,,,,,
172359,South America,Japan,Wearables,4063428,171063,20%,Q1,27-02-2020,Apple Store,35,,,,,
876223,Africa,India,Services,6590692,105340,20%,Q1,25-01-2023,Retail Partner,50,,,,,
960983,North America,Japan,iPad,7259631,463399,20%,Q2,29-09-2022,Apple Store,32,,,,,
205621,Africa,Germany,Wearables,7246912,161850,35%,Q3,02-02-2021,E-Commerce,20,,,,,
913435,Asia,UK,Services,1026315,141399,30%,Q3,01-04-2022,Retail Partner,28,,,,,
247904,Oceania,Brazil,iPhone,2217461,490505,20%,Q4,27-08-2021,Retail Partner,29,,,,,
274088,North America,Japan,Services,4043628,214376,30%,Q4,03-04-2023,Retail Partner,41,,,,,
264530,Oceania,Canada,MacBook,5500196,105360,40%,Q3,14-02-2022,E-Commerce,22,,,,,
918784,Africa,Brazil,MacBook,446490,31622,20%,Q2,10-12-2020,Apple Store,26,,,,,
418200,Europe,France,Wearables,3849978,456832,20%,Q1,17-08-2020,Offline,22,,,,,
454256,North America,France,iPhone,5557286,96690,40%,Q2,15-04-2024,Offline,26,,,,,
220236,North America,India,iPad,1795902,18177,20%,Q4,06-11-2022,E-Commerce,32,,,,,
309151,Europe,Brazil,MacBook,8718957,484955,20%,Q2,12-09-2021,E-Commerce,32,,,,,
116869,Oceania,France,iPad,5018186,355085,25%,Q3,29-10-2023,E-Commerce,33,,,,,
288707,North America,USA,iPhone,5310073,72304,30%,Q3,19-03-2023,Apple Store,22,,,,,
571283,Africa,India,MacBook,7418399,109097,35%,Q1,20-02-2020,E-Commerce,34,,,,,
172438,South America,Japan,Wearables,1666311,440779,40%,Q3,09-07-2023,Apple Store,36,,,,,
587348,Asia,Australia,Wearables,9718178,139138,30%,Q4,31-03-2021,E-Commerce,32,,,,,
343379,Africa,Japan,iPhone,7189298,337106,20%,Q4,16-05-2020,Offline,31,,,,,
107066,North America,Japan,iPad,167828,464973,30%,Q2,29-01-2021,Retail Partner,37,,,,,
249626,Asia,France,iPad,2195143,175118,35%,Q4,16-12-2021,Retail Partner,33,,,,,
631600,South America,Australia,iPhone,7771309,179423,30%,Q4,26-01-2024,Apple Store,30,,,,,
442665,Africa,Germany,MacBook,1925783,267087,20%,Q3,17-11-2024,E-Commerce,35,,,,,
518885,Asia,Australia,Wearables,4750055,89548,40%,Q3,21-08-2020,E-Commerce,30,,,,,
649068,Africa,USA,MacBook,7144949,399967,20%,Q2,16-10-2020,E-Commerce,35,,,,,
238291,Europe,Canada,Wearables,4173452,414335,30%,Q2,26-01-2023,Online,35,,,,,
348226,South America,USA,Wearables,2183219,132586,35%,Q3,01-11-2022,Online,35,,,,,
493877,Asia,UK,iPhone,8918184,129329,20%,Q3,08-06-2023,Offline,29,,,,,
428448,North America,Canada,iPhone,9448731,270771,40%,Q3,03-02-2022,Online,25,,,,,
268928,Asia,India,Services,532942,336508,35%,Q4,16-08-2020,Apple Store,48,,,,,
543525,North America,India,Services,2063261,150622,40%,Q4,16-05-2021,E-Commerce,32,,,,,
197094,Asia,UK,iPad,9186003,220467,20%,Q1,03-02-2024,Apple Store,31,,,,,
244520,North America,Brazil,MacBook,6716511,107912,30%,Q3,03-08-2023,Retail Partner,33,,,,,
571090,South America,Germany,Wearables,6064336,472017,20%,Q3,05-06-2024,Offline,26,,,,,
761206,Europe,UK,MacBook,1457692,129776,20%,Q3,12-01-2025,Offline,28,,,,,
934482,Asia,China,Wearables,6155239,347208,35%,Q4,16-09-2021,Online,20,,,,,
414156,North America,Germany,Wearables,9962756,259130,20%,Q3,05-04-2023,Retail Partner,28,,,,,
944286,North America,Australia,iPhone,4152466,232159,25%,Q4,14-02-2022,Online,31,,,,,
997294,Asia,Canada,Wearables,3836410,79663,20%,Q1,26-12-2024,E-Commerce,31,,,,,
113391,Europe,USA,Wearables,94259,60522,40%,Q4,27-08-2024,Online,24,,,,,
116617,Africa,India,Wearables,8006036,265512,25%,Q1,15-08-2020,Apple Store,38,,,,,
378012,Africa,Germany,iPad,8178123,1969,25%,Q1,12-07-2023,Apple Store,41,,,,,
897985,North America,China,iPad,6273613,380877,40%,Q4,26-12-2021,Apple Store,43,,,,,
472836,North America,Japan,Services,7205829,478506,20%,Q3,09-12-2022,Offline,29,,,,,
981950,North America,UK,iPhone,7519281,269039,40%,Q1,28-04-2022,Retail Partner,23,,,,,
217966,North America,Australia,iPad,453633,200933,40%,Q2,16-05-2024,Retail Partner,41,,,,,
438597,Africa,Australia,iPhone,904421,102050,30%,Q4,23-02-2022,Online,29,,,,,
278273,North America,India,Wearables,1960099,147641,30%,Q4,17-05-2022,Offline,37,,,,,
479637,Europe,UK,Wearables,3939181,229382,30%,Q1,22-01-2022,Online,25,,,,,
